idhogar,Monto_Alquiler,Promedio_Anos_Escolaridad,Pared_Zocalo,Pared_Prefabricado,Pared_Madera,Piso_Cemento,Piso_Madera,Techo_Zinc,Electricidad_Cooperativa,Inodoro_Alcantarillado,Inodoro_Septico,Inodoro_Letrina,Basura_Camion,Pared_Mala,Pared_Regular,Techo_Malo,Techo_Regular,Piso_Malo,Piso_Regular,Tiene_Discapacitado,Proporcion_Mujeres,Jefe_Viudo,Jefe_Soltero,Cant_Ninos,Cant_Adultos,Cant_Adultos_Mayores,Promedio_Educ_Adultos,Sin_Educacion,Educ_Tecnica_Incompleta,Educ_Tecnica_Completa,Educ_Postgrado,Total_Dormitorios,Personas_por_Cuarto,Casa_Propia_Pagando,Casa_Precario,Casa_Prestada_Asignada,Region_Central,Region_Chorotega,Region_Pacifico_Central,Region_Brunca,Region_Huetar_Atlantica,Zona_Urbana,Edad_Promedio,Hogar_con_Rezago_Escolar,Hogar_sin_Jefe_Educado,Tasa_Dependencia,Target,Indice_Activos_Tech,Privacion_Servicios_Basicos,Calidad_Materiales_Vivienda,Hacinamiento_Severo
90f9909dd,-0.4581085725612524,-0.3388000571005411,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0.8925709700733278,0,1,0.02627860414338047,0.7283872888028295,1.1412309790886452,-0.15156984067668303,1,1,0,0,-0.6253176258342354,0.8326809996592418,0,0,0,0,1,0,0,0,1,-0.3821522574756109,0,0,-0.14843559633954106,0,-0.011890111003693917,1.5441919358326328,-0.896855862737932,0
91469241f,-0.4581085725612524,-0.3150986842215739,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.5819302016844935,0,1,0.02627860414338047,-0.24554822086730216,-0.5141079362108072,-0.7024294160794244,0,0,0,0,-0.6253176258342354,0.16174996048744414,0,0,0,0,0,0,0,1,0,0.18669948308462947,1,0,-0.3830860243777342,0,-0.011890111003693917,1.5441919358326328,-0.896855862737932,0
915b94685,-0.4581085725612524,0.4433452479053808,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,-0.039351335093174664,0,0,-0.8397559824053796,-0.24554822086730216,1.1412309790886452,0.0058187106166898515,0,0,0,0,-0.6253176258342354,-0.5091810786843536,0,0,0,1,0,0,0,0,1,1.4666158993451703,0,0,-0.14843559633954106,0,-0.011890111003693917,-0.4076039627578522,-0.896855862737932,0
915e4ef03,-0.4581085725612524,1.4388029088220087,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,-0.039351335093174664,0,1,0.8923131906921408,-0.24554822086730216,-0.5141079362108072,1.894480381806328,0,0,0,1,0.4403377349981003,-0.061893629779016676,0,0,0,1,0,0,0,0,1,-0.4817013120736529,1,0,-0.14843559633954106,0,2.5502001543115385,-0.4076039627578522,-0.896855862737932,0
916951060,4.804620705575777,1.1069836885164663,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0.5819302016844935,0,1,0.02627860414338047,-0.24554822086730216,-0.5141079362108072,1.1862322551102136,0,0,1,0,0.4403377349981003,-0.5091810786843536,1,0,0,1,0,0,0,0,1,-0.3821522574756109,1,0,-0.3830860243777342,0,1.012945995122399,-0.4076039627578522,-0.896855862737932,0
917ba56ab,-0.4581085725612524,0.15892877335777283,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,-0.039351335093174664,0,0,0.8923131906921408,-0.24554822086730216,-0.5141079362108072,1.6583976729076233,0,0,0,0,0.4403377349981003,-0.061893629779016676,0,0,0,1,0,0,0,0,1,-0.05506250665347267,0,0,-0.14843559633954106,0,1.012945995122399,-0.4076039627578522,-0.044138854508952025,0
91841f37e,-0.4581085725612524,-1.0925037146517023,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,-0.4121202571597755,1,1,0.8923131906921408,0.7283872888028295,1.1412309790886452,-0.8598178493314428,1,0,0,0,-0.6253176258342354,1.5036120388310394,0,0,0,1,0,0,0,0,1,-0.46179150115404444,1,0,0.08621483169865207,1,-0.5243081640667403,-0.4076039627578522,-0.896855862737932,0
91e5f89a6,0.1414152681544326,-0.22029319270570438,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,-1.9031959454261795,0,1,-0.8397559824053796,0.7283872888028295,-0.5141079362108072,-0.5450409828274063,0,0,0,0,-0.6253176258342354,0.16174996048744414,0,0,0,0,0,1,0,0,0,-0.6855398524410723,0,0,-0.6177364524159273,0,0.5005279420593525,1.5441919358326328,1.661295161949008,0
91fa38ca8,-0.4581085725612524,-1.1683481078643978,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,1,0.5819302016844935,1,1,-0.8397559824053796,0.7283872888028295,2.796569894388098,-1.3319833143453943,0,0,0,0,1.5059930958304362,-0.8446465982702525,0,0,0,1,0,0,0,0,0,1.7605226319679614,0,0,0.3208652597368452,0,-1.0367262171297869,1.5441919358326328,-0.044138854508952025,0
91ffcdb1c,-0.4581085725612524,1.7232193833696168,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,-0.039351335093174664,1,0,-0.8397559824053796,-0.24554822086730216,1.1412309790886452,1.0681909006608612,0,0,1,0,0.4403377349981003,-0.9564684068221035,0,0,0,0,1,0,0,0,1,0.8693215717569179,0,0,-0.14843559633954106,0,-1.0367262171297869,-0.4076039627578522,-0.896855862737932,0
92001a726,1.176956447572434,-1.0735426163485284,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,-0.039351335093174664,0,1,1.7583477772409009,0.7283872888028295,-0.5141079362108072,-0.7024294160794244,1,0,0,0,-0.6253176258342354,2.1745430780028374,0,0,0,1,0,0,0,0,1,-0.7139824394690844,1,0,-0.14843559633954106,0,-1.0367262171297869,-0.4076039627578522,-0.896855862737932,0
920de626c,-0.4581085725612524,-0.8839316333167898,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0.5819302016844935,0,1,0.02627860414338047,-0.24554822086730216,-0.5141079362108072,-1.174594833876834,1,0,0,0,-0.6253176258342354,0.16174996048744414,0,0,0,0,0,0,1,0,0,-0.8372336499238031,1,0,-0.3830860243777342,0,1.012945995122399,-0.4076039627578522,1.661295161949008,0
9219dd7c7,0.6319347741945386,0.30113701063157683,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,-0.039351335093174664,0,1,0.8923131906921408,-0.24554822086730216,-0.5141079362108072,1.1862322551102136,0,0,0,0,-0.6253176258342354,0.8326809996592418,0,0,0,1,0,0,0,0,1,-0.7234633018117551,1,0,-0.14843559633954106,1,1.012945995122399,-0.4076039627578522,-0.044138854508952025,0
921fb304c,-0.4581085725612524,-0.623216531648149,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,-0.039351335093174664,0,1,0.8923131906921408,-0.24554822086730216,-0.5141079362108072,-0.8204707705287768,0,0,0,0,0.4403377349981003,0.38539355075390497,0,0,0,1,0,0,0,0,0,-0.8656762369518152,1,0,-0.14843559633954106,1,-1.0367262171297869,-0.4076039627578522,-0.896855862737932,0
9220ee3b6,-0.4581085725612524,0.27269536317681614,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0.3334175869734262,0,1,1.7583477772409009,-0.24554822086730216,-0.5141079362108072,0.9501495462115089,0,1,0,0,0.4403377349981003,0.38539355075390497,0,0,0,0,0,0,0,0,1,-0.6893321973781406,1,0,0.08621483169865207,0,-0.011890111003693917,-0.4076039627578522,-0.896855862737932,0
923f747fa,0.08691310081664305,-0.836528887558855,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,-0.039351335093174664,0,0,0.8923131906921408,-0.24554822086730216,-0.5141079362108072,0.0058187106166898515,1,0,1,0,-0.6253176258342354,0.8326809996592418,0,0,0,0,0,0,0,1,1,-1.3634215099420255,0,0,-0.14843559633954106,1,-0.011890111003693917,-0.4076039627578522,0.808578153720028,0
9267ee9bc,-0.4581085725612524,2.1498440951910287,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,-1.9031959454261795,0,1,-0.8397559824053796,-0.24554822086730216,-0.5141079362108072,1.4223149640089183,0,0,0,0,0.4403377349981003,-0.9564684068221035,0,0,0,1,0,0,0,0,1,0.6986660495888458,0,0,-0.6177364524159273,0,0.5005279420593525,-0.4076039627578522,-0.896855862737932,0
927904142,-0.4581085725612524,-0.8568443500265412,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0.22691218066868304,0,1,2.624382363789661,0.7283872888028295,-0.5141079362108072,-0.15156984067668303,1,0,0,0,-0.6253176258342354,2.845474117174635,0,0,0,0,0,0,0,1,1,-1.1135330667673484,1,0,0.00799802235258765,1,-1.0367262171297869,-0.4076039627578522,-0.044138854508952025,1
92805fa59,-0.4581085725612524,-1.3579590908961363,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.5819302016844935,0,1,0.8923131906921408,-1.2194837305374338,-0.5141079362108072,-2.118925669471653,1,0,0,0,0.4403377349981003,-0.5091810786843536,0,0,1,0,0,0,0,1,1,-1.0647743461478993,1,1,0.3208652597368452,1,-0.5243081640667403,1.5441919358326328,-0.044138854508952025,0
92820444d,-0.4581085725612524,-1.263153599380267,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,-0.039351335093174664,0,0,-0.8397559824053796,-0.24554822086730216,2.796569894388098,-1.4106775427755387,0,0,0,0,0.4403377349981003,-0.9564684068221035,0,0,0,1,0,0,0,0,1,1.5519436604292063,0,0,3.136670396195163,0,-0.5243081640667403,-0.4076039627578522,-0.896855862737932,0
92b8ac4f0,-0.4581085725612524,-1.1209453621064631,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0.8925709700733278,0,1,0.02627860414338047,0.7283872888028295,-0.5141079362108072,-1.0959005582301475,1,0,0,0,0.4403377349981003,-0.061893629779016676,0,0,0,1,0,0,0,0,0,-0.33948837693359285,1,0,-0.46130283372379866,0,-0.011890111003693917,-0.4076039627578522,1.661295161949008,0
92bd1ea37,2.048991124977067,0.30113701063157683,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,-0.971273640259677,0,1,0.02627860414338047,0.7283872888028295,-0.5141079362108072,0.5566782860194313,1,0,1,0,0.4403377349981003,-0.061893629779016676,1,0,0,1,0,0,0,0,1,-0.552807779643683,0,0,-0.46130283372379866,0,0.5005279420593525,-0.4076039627578522,-0.896855862737932,0
92bf5dc1f,-0.4581085725612524,-0.2676959384636391,0,0,0,1,0,1,1,1,0,0,1,0,1,0,1,0,1,0,0.8925709700733278,0,1,0.8923131906921408,-0.24554822086730216,-0.5141079362108072,-0.11222264383266253,0,0,0,0,-0.6253176258342354,0.8326809996592418,0,0,1,0,0,0,0,0,0,-0.8798975304658212,1,0,-0.14843559633954106,0,-0.5243081640667403,-0.4076039627578522,-0.044138854508952025,0
92cdb7d29,0.4139261048433803,-0.4099041757374431,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,-0.039351335093174664,0,1,0.02627860414338047,-1.2194837305374338,-0.5141079362108072,0.0058187106166898515,0,0,0,0,-0.6253176258342354,-0.5091810786843536,0,0,0,1,0,0,0,0,1,-0.7234633018117551,1,0,-0.14843559633954106,0,-0.5243081640667403,-0.4076039627578522,1.661295161949008,0
92dfd4cf1,-0.4581085725612524,-1.618674192564777,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,-0.039351335093174664,0,0,0.8923131906921408,-0.24554822086730216,-0.5141079362108072,-1.2926361883261863,1,0,0,0,-0.6253176258342354,0.8326809996592418,0,0,0,0,0,0,0,0,0,-1.2496511618299775,1,0,-0.14843559633954106,0,-1.0367262171297869,1.5441919358326328,2.514012170177988,0
930d072eb,-0.4581085725612524,0.04516218353872955,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,-1.1576581012929774,0,1,-0.8397559824053796,2.6762583081430926,4.45190880968755,-0.3246971054497672,1,0,0,0,1.5059930958304362,-0.1737155590984547,0,0,0,1,0,0,0,0,1,1.0741081983586045,0,0,0.08621483169865207,0,4.599872366563724,-0.4076039627578522,-0.896855862737932,0
932287f5d,-0.4581085725612524,-0.6943206502850511,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,-0.039351335093174664,0,1,1.7583477772409009,-1.2194837305374338,-0.5141079362108072,0.9501495462115089,1,1,1,0,-0.6253176258342354,0.8326809996592418,0,0,0,0,1,0,0,0,1,-1.0505530526338933,1,0,0.7901661158132315,1,0.5005279420593525,-0.4076039627578522,0.808578153720028,0
935bb8699,-0.4581085725612524,0.30113701063157683,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,-0.039351335093174664,0,0,-0.8397559824053796,-0.24554822086730216,-0.5141079362108072,-0.11222264383266253,0,0,0,0,-0.6253176258342354,-0.5091810786843536,0,0,0,0,0,0,0,1,0,1.0115345068969779,0,0,-0.6177364524159273,0,-0.011890111003693917,1.5441919358326328,-0.044138854508952025,0
9379fa186,-0.4581085725612524,-1.4338034841088318,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1.0789554311066283,0,0,1.7583477772409009,-0.24554822086730216,-0.5141079362108072,-0.7024294160794244,1,0,0,0,-0.6253176258342354,1.5036120388310394,0,1,0,1,0,0,0,0,1,-1.428839460106453,0,0,0.08621483169865207,1,-0.011890111003693917,1.5441919358326328,3.3667291784069677,0
93a3492af,-0.4581085725612524,-1.263153599380267,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0.5819302016844935,0,1,-0.8397559824053796,0.7283872888028295,2.796569894388098,-1.4106775427755387,1,0,0,0,-0.6253176258342354,0.16174996048744414,0,0,0,0,1,0,0,0,1,1.3623264135757926,0,0,0.3208652597368452,1,-1.0367262171297869,1.5441919358326328,1.661295161949008,0
93d9d32cb,-0.4581085725612524,1.2017891800323353,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,-0.660632871870843,1,1,-0.8397559824053796,3.6501938178132245,1.1412309790886452,0.6353726797074718,0,0,0,0,1.5059930958304362,0.16174996048744414,0,0,0,1,0,0,0,0,1,0.30995069353934807,0,0,-0.5238762812006501,0,3.0626182073745847,-0.4076039627578522,-0.896855862737932,0
93db9f2f1,0.0324109334788535,-1.263153599380267,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,-1.9031959454261795,0,0,-0.8397559824053796,-1.2194837305374338,-0.5141079362108072,-1.4106775427755387,0,0,0,0,1.5059930958304362,-1.5155776374420502,0,0,0,0,0,0,0,1,1,-0.666578127755731,0,0,-0.6177364524159273,1,-0.011890111003693917,1.5441919358326328,-0.044138854508952025,0
940cf95a3,-0.4581085725612524,-0.5047096672533123,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.5819302016844935,0,1,0.02627860414338047,-0.24554822086730216,-0.5141079362108072,-1.0565534794274816,0,0,0,0,-0.6253176258342354,0.16174996048744414,0,0,1,0,0,0,0,1,0,-0.21149673530753876,1,0,-0.3830860243777342,0,1.012945995122399,-0.4076039627578522,-0.044138854508952025,0
94406d2fb,-0.4581085725612524,-0.5521124130112471,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,-0.039351335093174664,1,1,-0.8397559824053796,-0.24554822086730216,1.1412309790886452,-0.8204707705287768,0,0,0,0,-0.6253176258342354,-0.5091810786843536,0,0,1,0,0,0,0,1,0,0.4142401793087256,0,0,-0.14843559633954106,1,-0.5243081640667403,1.5441919358326328,1.661295161949008,0
944189d8a,0.1414152681544326,0.30113701063157683,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,-0.039351335093174664,0,0,-0.8397559824053796,-0.24554822086730216,-0.5141079362108072,-0.11222264383266253,0,0,0,0,-0.6253176258342354,-0.5091810786843536,0,0,0,0,0,0,0,1,1,-1.0078891720918752,0,0,-0.6177364524159273,0,-0.5243081640667403,-0.4076039627578522,0.808578153720028,0
9444e7e53,-0.4581085725612524,-1.049841243469561,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-0.039351335093174664,0,1,-0.8397559824053796,1.7023227984729612,2.796569894388098,-1.2336155111015101,1,0,0,0,-1.6909729866665713,3.516405156346433,0,0,0,0,1,0,0,0,0,0.5422318209347797,0,0,-0.14843559633954106,0,0.5005279420593525,1.5441919358326328,-0.044138854508952025,1
9451fba3d,-0.4581085725612524,-1.263153599380267,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1.8244932752398302,1,0,-0.8397559824053796,-1.2194837305374338,-0.5141079362108072,-1.4106775427755387,0,0,0,0,-0.6253176258342354,-1.1801121178561513,0,0,0,1,0,0,0,0,0,1.096862267981014,0,0,-0.6177364524159273,1,-2.0615623232558797,-0.4076039627578522,0.808578153720028,0
94880c0a8,-0.4581085725612524,0.7277617224529888,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,-0.039351335093174664,0,0,-0.8397559824053796,-0.24554822086730216,-0.5141079362108072,0.24190141951539462,0,0,0,0,0.4403377349981003,-0.9564684068221035,0,0,0,1,0,0,0,0,1,1.2675177901490862,0,0,-0.6177364524159273,0,-0.5243081640667403,-0.4076039627578522,-0.896855862737932,0
948fd472c,-0.4581085725612524,0.7277617224529888,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,-0.660632871870843,0,1,-0.8397559824053796,0.7283872888028295,-0.5141079362108072,0.24190141951539462,0,0,0,0,0.4403377349981003,-0.5091810786843536,0,0,0,1,0,0,0,0,1,0.7745129483302113,0,0,-0.6177364524159273,0,0.5005279420593525,-0.4076039627578522,-0.896855862737932,0
94da1e400,-0.4581085725612524,-1.3769201891993101,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0.3334175869734262,0,0,1.7583477772409009,-0.24554822086730216,-0.5141079362108072,-0.7024294160794244,1,0,0,0,-0.6253176258342354,1.5036120388310394,0,0,0,0,0,0,0,0,0,-1.440216494917658,1,0,0.08621483169865207,0,-0.5243081640667403,-0.4076039627578522,0.808578153720028,0
95321ad13,-0.4581085725612524,-0.4099041757374431,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,-0.039351335093174664,0,0,-0.8397559824053796,-0.24554822086730216,1.1412309790886452,-0.7024294160794244,0,0,0,0,1.5059930958304362,-1.1801121178561513,0,0,0,0,0,0,0,0,0,1.5235010734011942,0,0,-0.14843559633954106,0,0.5005279420593525,-0.4076039627578522,-0.896855862737932,0
95580bcd5,1.7219781209503295,-1.263153599380267,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,-0.039351335093174664,0,0,0.02627860414338047,-1.2194837305374338,-0.5141079362108072,-0.7024294160794244,1,0,0,0,0.4403377349981003,-0.9564684068221035,0,0,0,1,0,0,0,0,1,-1.1216595202039232,0,0,-0.14843559633954106,0,-1.0367262171297869,-0.4076039627578522,-0.896855862737932,0
9568e14f3,-0.4581085725612524,-0.5995151587691818,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,-0.660632871870843,0,1,0.02627860414338047,-0.24554822086730216,-0.5141079362108072,-0.2302639982820149,1,0,0,0,0.4403377349981003,-0.5091810786843536,0,0,0,1,0,0,0,0,1,-0.2873436340489043,0,0,-0.3830860243777342,0,-1.0367262171297869,-0.4076039627578522,0.808578153720028,0
95834adcd,-0.4581085725612524,1.2965946715482046,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,-1.9031959454261795,0,1,-0.8397559824053796,-1.2194837305374338,-0.5141079362108072,0.7140668373128042,0,0,0,0,-0.6253176258342354,-1.1801121178561513,0,0,0,1,0,0,0,0,1,0.2435846571406535,0,0,-0.6177364524159273,0,-1.0367262171297869,-0.4076039627578522,-0.044138854508952025,0
9586c0449,-0.4581085725612524,-0.5521124130112471,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,-0.039351335093174664,0,1,0.8923131906921408,-0.24554822086730216,-0.5141079362108072,-0.7024294160794244,0,1,0,0,0.4403377349981003,-0.061893629779016676,0,0,0,1,0,0,0,0,1,-0.7661271823537731,1,0,-0.14843559633954106,0,0.5005279420593525,-0.4076039627578522,-0.896855862737932,0
95ac7f0d9,-0.4581085725612524,0.7277617224529888,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,-0.039351335093174664,0,0,-0.8397559824053796,-0.24554822086730216,-0.5141079362108072,0.24190141951539462,0,0,0,0,0.4403377349981003,-0.9564684068221035,0,0,0,1,0,0,0,0,1,0.2435846571406535,0,0,-0.6177364524159273,0,-0.5243081640667403,-0.4076039627578522,-0.896855862737932,0
95b23ff79,-0.4581085725612524,-1.405361836654071,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,-0.039351335093174664,0,0,-0.8397559824053796,-0.24554822086730216,1.1412309790886452,-1.528718897224891,0,0,0,0,1.5059930958304362,-1.1801121178561513,0,0,0,1,0,0,0,0,1,1.3528455512331221,0,0,-0.14843559633954106,1,-0.5243081640667403,-0.4076039627578522,0.808578153720028,0
95b2cc9c6,-0.4581085725612524,-1.263153599380267,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,-0.039351335093174664,0,0,-0.8397559824053796,-0.24554822086730216,2.796569894388098,-1.4106775427755387,0,0,0,0,0.4403377349981003,-0.9564684068221035,0,0,0,1,0,0,0,0,1,2.376778684241555,0,0,3.136670396195163,0,-1.0367262171297869,1.5441919358326328,-0.896855862737932,0
95d0c866d,-0.4581085725612524,-0.4099041757374431,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1.8244932752398302,0,1,-0.8397559824053796,-1.2194837305374338,1.1412309790886452,-0.7024294160794244,0,0,0,0,-0.6253176258342354,-1.1801121178561513,0,0,0,1,0,0,0,0,0,1.5519436604292063,0,0,3.136670396195163,0,-1.0367262171297869,-0.4076039627578522,1.661295161949008,0
95fa482b8,-0.4581085725612524,-0.836528887558855,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1,-0.039351335093174664,0,1,0.8923131906921408,-0.24554822086730216,-0.5141079362108072,-0.7024294160794244,1,0,0,0,0.4403377349981003,2.6218303927219666,0,0,0,1,0,0,0,0,1,-1.1927659877739534,1,0,-0.14843559633954106,1,1.012945995122399,-0.4076039627578522,-0.044138854508952025,1
960143886,-0.4581085725612524,1.5810111460958127,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,-1.9031959454261795,0,0,-0.8397559824053796,-1.2194837305374338,-0.5141079362108072,0.9501495462115089,0,0,0,0,0.4403377349981003,-1.4037557886343366,0,0,0,1,0,0,0,0,1,1.153747442037038,0,0,-0.6177364524159273,0,-1.0367262171297869,-0.4076039627578522,-0.044138854508952025,0
96083a24f,-0.4581085725612524,-0.4099041757374431,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,-1.9031959454261795,0,0,-0.8397559824053796,-1.2194837305374338,-0.5141079362108072,-0.7024294160794244,0,0,0,0,-0.6253176258342354,-1.1801121178561513,0,0,0,1,0,0,0,0,1,1.2675177901490862,0,0,-0.6177364524159273,0,-1.0367262171297869,-0.4076039627578522,0.808578153720028,0
966c23f9a,-0.4581085725612524,-0.5521124130112471,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1,-0.971273640259677,0,1,-0.8397559824053796,1.7023227984729612,2.796569894388098,-0.8204707705287768,1,0,0,0,1.5059930958304362,-0.5091810786843536,0,0,0,1,0,0,0,0,1,1.338624257719116,0,1,-0.14843559633954106,0,-0.011890111003693917,-0.4076039627578522,-0.896855862737932,0
96c635d0c,-0.4581085725612524,-1.3579590908961363,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,-0.660632871870843,0,1,0.02627860414338047,-0.24554822086730216,1.1412309790886452,-1.8828429605729482,1,0,0,0,-0.6253176258342354,0.16174996048744414,0,0,0,0,0,1,0,0,1,0.14877603371394693,1,1,0.3208652597368452,1,0.5005279420593525,-0.4076039627578522,1.661295161949008,0
970027381,-0.4581085725612524,-0.07808495543190039,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0.5819302016844935,0,1,1.7583477772409009,0.7283872888028295,1.1412309790886452,0.9501495462115089,0,0,0,0,0.4403377349981003,0.8326809996592418,0,0,0,1,0,0,0,0,1,-0.21149673530753876,1,0,0.3208652597368452,0,2.037782101248492,-0.4076039627578522,-0.896855862737932,0
970f492a0,-0.4581085725612524,-1.547570073927875,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,-0.039351335093174664,0,1,-0.8397559824053796,-0.24554822086730216,1.1412309790886452,-1.6467602516742434,0,0,0,0,0.4403377349981003,-0.9564684068221035,0,0,0,1,0,0,0,0,0,1.5235010734011942,0,0,-0.14843559633954106,0,-0.5243081640667403,-0.4076039627578522,-0.044138854508952025,0
971420e6f,-0.4581085725612524,-0.19659181982673712,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0.8925709700733278,0,1,0.8923131906921408,-0.24554822086730216,-0.5141079362108072,0.4779841284140994,1,0,1,0,-0.6253176258342354,2.1745430780028374,0,0,0,1,0,0,0,0,1,-1.1074382266899172,1,0,-0.14843559633954106,0,0.5005279420593525,-0.4076039627578522,0.808578153720028,0
975293813,-0.4581085725612524,1.675816637611682,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1.8244932752398302,0,1,-0.8397559824053796,0.7283872888028295,-0.5141079362108072,1.0288437038168403,0,0,0,0,0.4403377349981003,-0.5091810786843536,0,0,0,1,0,0,0,0,1,-0.19253501062219727,0,0,-0.6177364524159273,0,2.037782101248492,-0.4076039627578522,-0.896855862737932,0
9755fce52,0.08691310081664305,-0.4099041757374431,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,-0.039351335093174664,0,1,0.02627860414338047,-1.2194837305374338,-0.5141079362108072,-0.7024294160794244,0,0,0,0,-0.6253176258342354,-0.5091810786843536,0,0,0,0,0,1,0,0,1,-0.609692953699707,1,0,-0.14843559633954106,1,-0.011890111003693917,-0.4076039627578522,0.808578153720028,0
975715ff2,1.3186620826506867,1.0121781970005967,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,-0.971273640259677,0,1,0.02627860414338047,0.7283872888028295,-0.5141079362108072,1.343620806403587,0,0,0,0,0.4403377349981003,-0.061893629779016676,1,0,0,0,0,0,0,0,0,-0.14039026773750873,0,0,-0.46130283372379866,0,1.5253640481854454,-0.4076039627578522,-0.044138854508952025,0
97793b568,-0.4581085725612524,0.6566576038160867,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,-0.039351335093174664,0,1,0.02627860414338047,0.7283872888028295,-0.5141079362108072,0.24190141951539462,0,0,0,0,0.4403377349981003,-0.061893629779016676,0,0,0,1,0,0,0,0,0,-0.16883285476552073,1,0,-0.46130283372379866,0,1.012945995122399,-0.4076039627578522,-0.896855862737932,0
97a02e272,-0.4581085725612524,0.5855534851791848,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0.8925709700733278,0,1,0.02627860414338047,0.7283872888028295,-0.5141079362108072,0.08451286822202173,0,0,0,0,0.4403377349981003,-0.061893629779016676,0,0,0,0,0,0,0,0,0,-0.638135540727719,1,0,-0.46130283372379866,0,0.5005279420593525,-0.4076039627578522,0.808578153720028,0
